id,mode,condition,alpha,prob_inc_base,prob_inc_clamp,delta_prob_inc,logprob_inc_base,logprob_inc_clamp,delta_logprob_inc,innov_mass_base,innov_mass_clamp,delta_mass
1376_33,cap,safe,0.5,1.0783312222985274e-05,0.0010987310729246428,0.0010879477607016576,-19.0,-20.875,-1.875,0.000667572021484375,4.6566128730773926e-09,-0.0006675673648715019
1376_33,cap,safe,0.8,1.0783312222985274e-05,0.0019267346633274755,0.0019159513511044903,-19.0,-18.375,0.625,0.000667572021484375,2.384185791015625e-07,-0.0006673336029052734
1376_33,cap,safe,1.0,1.0783312222985274e-05,0.0018102110262026487,0.0017994277139796635,-19.0,-18.25,0.75,0.000667572021484375,1.2740492820739746e-06,-0.000666297972202301
1376_33,cap,safe,1.2,1.0783312222985274e-05,0.0018102110262026487,0.0017994277139796635,-19.0,-18.25,0.75,0.000667572021484375,1.3262033462524414e-06,-0.0006662458181381226
1376_33,cap,safe,1.5,1.0783312222985274e-05,0.0018102110262026487,0.0017994277139796635,-19.0,-18.25,0.75,0.000667572021484375,1.3262033462524414e-06,-0.0006662458181381226
1376_33,cap,random,0.2,1.0783312222985274e-05,0.0018102110262026487,0.0017994277139796635,-19.0,-18.25,0.75,0.000667572021484375,1.3262033462524414e-06,-0.0006662458181381226
1376_33,cap,random,0.5,1.0783312222985274e-05,0.0018102110262026487,0.0017994277139796635,-19.0,-18.25,0.75,0.000667572021484375,1.3262033462524414e-06,-0.0006662458181381226
1376_33,cap,random,0.8,1.0783312222985274e-05,0.0018102110262026487,0.0017994277139796635,-19.0,-18.25,0.75,0.000667572021484375,1.3262033462524414e-06,-0.0006662458181381226
1376_33,cap,random,1.0,1.0783312222985274e-05,0.0018102110262026487,0.0017994277139796635,-19.0,-18.25,0.75,0.000667572021484375,1.3262033462524414e-06,-0.0006662458181381226
1376_33,cap,random,1.2,1.0783312222985274e-05,0.0018102110262026487,0.0017994277139796635,-19.0,-18.25,0.75,0.000667572021484375,1.3262033462524414e-06,-0.0006662458181381226
1376_33,cap,random,1.5,1.0783312222985274e-05,0.0018102110262026487,0.0017994277139796635,-19.0,-18.25,0.75,0.000667572021484375,1.3262033462524414e-06,-0.0006662458181381226
1376_33,cap,neutral,0.2,1.0783312222985274e-05,0.0018102110262026487,0.0017994277139796635,-19.0,-18.25,0.75,0.000667572021484375,1.3262033462524414e-06,-0.0006662458181381226
1376_33,cap,neutral,0.5,1.0783312222985274e-05,0.0018102110262026487,0.0017994277139796635,-19.0,-18.25,0.75,0.000667572021484375,1.3262033462524414e-06,-0.0006662458181381226
1376_33,cap,neutral,0.8,1.0783312222985274e-05,0.0018102110262026487,0.0017994277139796635,-19.0,-18.25,0.75,0.000667572021484375,1.3262033462524414e-06,-0.0006662458181381226
1376_33,cap,neutral,1.0,1.0783312222985274e-05,0.0018102110262026487,0.0017994277139796635,-19.0,-18.25,0.75,0.000667572021484375,1.3262033462524414e-06,-0.0006662458181381226
1376_33,cap,neutral,1.2,1.0783312222985274e-05,0.0018102110262026487,0.0017994277139796635,-19.0,-18.25,0.75,0.000667572021484375,1.3262033462524414e-06,-0.0006662458181381226
1376_33,cap,neutral,1.5,1.0783312222985274e-05,0.0018102110262026487,0.0017994277139796635,-19.0,-18.25,0.75,0.000667572021484375,1.3262033462524414e-06,-0.0006662458181381226
1376_33,scale,safe,0.2,1.0783312222985274e-05,0.0015011822567369915,0.0014903989445140063,-19.0,-24.875,-5.875,0.000667572021484375,3.183231456205249e-11,-0.0006675719896520604
