id,mode,condition,alpha,prob_inc_base,prob_inc_clamp,delta_prob_inc,logprob_inc_base,logprob_inc_clamp,delta_logprob_inc,innov_mass_base,innov_mass_clamp,delta_mass
2672_3,scale,safe,1.5,3.1875652166284775e-06,0.000295957113513077,0.0002927695482964485,-20.25,-19.0,1.25,0.00022220611572265625,6.079673767089844e-06,-0.0002161264419555664
2672_3,scale,random,0.2,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,scale,random,0.4,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,scale,random,0.6,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,scale,random,0.8,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,scale,random,1.0,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,scale,random,1.2,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,scale,random,1.4,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,scale,random,1.5,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
2672_3,scale,neutral,0.2,3.1875652166284775e-06,7.484622751061124e-05,7.165866229398277e-05,-20.25,-20.5,-0.25,0.00022220611572265625,5.811452865600586e-07,-0.0002216249704360962
