feature_id,delta,mean_safe,mean_innov,std_safe,std_innov,effect_size_d,p_value,q_value,fdr_reject
6605,-0.08296585,1.9315445,2.0145104,3.4670465,3.5142252,-0.023708604,0.6438356164383562,1.0,False
6171,-0.082977295,1.8942616,1.9772389,3.3996208,3.448675,-0.024168642,0.6234376562343765,1.0,False
1201,-0.08301589,0.0,0.08301589,0.0,1.680929,-0.059703313,0.5482451754824518,1.0,False
12817,-0.08302454,0.014084563,0.0971091,0.3359692,1.4132317,-0.07011155,0.1735826417358264,1.0,False
12741,-0.08308435,0.0,0.08308435,0.0,1.6823238,-0.059703007,0.5482451754824518,1.0,False
9973,-0.0830902,0.0,0.0830902,0.0,1.6824403,-0.059703074,0.5482451754824518,1.0,False
11378,-0.08310514,0.0,0.08310514,0.0,1.682789,-0.05970144,0.5482451754824518,1.0,False
2269,-0.08314493,0.0,0.08314493,0.0,1.6835449,-0.05970321,0.5482451754824518,1.0,False
161,-0.08316277,0.0,0.08316277,0.0,1.6839081,-0.059703134,0.5482451754824518,1.0,False
14292,-0.083210126,0.01963904,0.10284916,0.46846595,1.7051226,-0.05799265,0.27007299270072993,1.0,False
14725,-0.08321237,0.0,0.08321237,0.0,1.6849098,-0.059703223,0.5482451754824518,1.0,False
565,-0.083217725,0.012923075,0.0961408,0.30826405,1.9467114,-0.051381037,0.5482451754824518,1.0,False
7388,-0.08323294,0.04410899,0.12734193,0.609068,2.3798082,-0.04165568,0.5214478552144786,1.0,False
9390,-0.08325791,1.914938,1.9981959,3.436492,3.4850333,-0.023995152,0.6076392360763924,1.0,False
3581,-0.08327174,0.0,0.08327174,0.0,1.6861205,-0.059702925,0.5482451754824518,1.0,False
109,-0.08328459,0.0,0.08328459,0.0,1.5709376,-0.0640903,0.14678532146785322,1.0,False
12609,-0.08329855,0.0,0.08329855,0.0,1.6866502,-0.059703387,0.44845515448455153,1.0,False
4798,-0.08330274,3.3975856,3.4808884,6.148882,6.0613794,-0.013680537,0.789021097890211,1.0,False
5981,-0.08332889,0.0,0.08332889,0.0,1.6872847,-0.059702672,0.5482451754824518,1.0,False
9256,-0.08336386,0.0,0.08336386,0.0,1.5764185,-0.063928254,0.30496950304969506,1.0,False
15768,-0.08338082,1.9103183,1.9936991,3.4284663,3.4774275,-0.024084276,0.6276372362763724,1.0,False
5477,-0.0833831,0.0,0.0833831,0.0,1.5464197,-0.06518343,0.30586941305869414,1.0,False
9959,-0.083397895,0.0,0.083397895,0.0,1.5005789,-0.067186624,0.23897610238976102,1.0,False
5768,-0.08339989,1.9306375,2.0140374,3.4651158,3.513115,-0.023841951,0.6408359164083591,1.0,False
4545,-0.08341256,0.25711185,0.3405244,2.6445916,2.5191767,-0.032590184,0.5170482951704829,1.0,False
14262,-0.08341762,0.0,0.08341762,0.0,1.5794301,-0.063847505,0.3026697330266973,1.0,False
9740,-0.08345945,0.0,0.08345945,0.0,1.689945,-0.059702087,0.34056594340565943,1.0,False
14055,-0.08349006,0.0,0.08349006,0.0,1.58591,-0.063641846,0.30756924307569244,1.0,False
6428,-0.08352075,0.0,0.08352075,0.0,1.691183,-0.0597022,0.34056594340565943,1.0,False
4623,-0.083526395,0.115655266,0.19918166,1.5291165,2.223404,-0.041145794,0.43485651434856515,1.0,False
14778,-0.08353496,0.062646724,0.14618169,0.8681601,1.5648273,-0.060388062,0.2415758424157584,1.0,False
1957,-0.083543345,0.0,0.083543345,0.0,1.6916435,-0.059702095,0.5482451754824518,1.0,False
13300,-0.08357692,0.0,0.08357692,0.0,1.6923207,-0.059702188,0.5482451754824518,1.0,False
1216,-0.08358852,0.07773534,0.16132386,1.3712918,2.2996817,-0.040726487,0.46085391460853914,1.0,False
6023,-0.083656795,0.0,0.083656795,0.0,1.6939515,-0.059701715,0.5482451754824518,1.0,False
15539,-0.08367329,0.0,0.08367329,0.0,1.6942749,-0.059702087,0.44845515448455153,1.0,False
1971,-0.08367695,0.04211274,0.12578969,0.7439668,1.3307729,-0.07106176,0.1516848315168483,1.0,False
745,-0.083697155,0.0,0.083697155,0.0,1.9064342,-0.05307322,0.43015698430156984,1.0,False
1328,-0.08370318,0.0,0.08370318,0.0,1.2448931,-0.081282385,0.1521847815218478,1.0,False
3121,-0.08371067,1.9285755,2.0122862,3.461052,3.5096602,-0.023955759,0.635036496350365,1.0,False
15879,-0.08372116,1.9327543,2.0164754,3.4687667,3.5172377,-0.023906628,0.6383361663833617,1.0,False
13660,-0.08372783,0.0,0.08372783,0.0,1.4642842,-0.06912434,0.23467653234676533,1.0,False
13312,-0.08376634,0.0,0.08376634,0.0,1.6961492,-0.059702434,0.44845515448455153,1.0,False
6927,-0.08378285,0.0,0.08378285,0.0,1.6964946,-0.059702046,0.5482451754824518,1.0,False
10341,-0.08380549,0.0,0.08380549,0.0,1.2302514,-0.082350284,0.1476852314768523,1.0,False
2221,-0.08381903,0.11729133,0.20111036,1.0888387,1.8614953,-0.050586864,0.31756824317568244,1.0,False
7878,-0.083833545,0.0,0.083833545,0.0,1.6975125,-0.059702348,0.5482451754824518,1.0,False
1542,-0.08384608,0.013174563,0.09702064,0.31426442,1.9645127,-0.05129387,0.5482451754824518,1.0,False
4960,-0.083866045,0.0,0.083866045,0.0,1.6981847,-0.05970185,0.5482451754824518,1.0,False
