feature_id,delta,mean_safe,mean_innov,std_safe,std_innov,effect_size_d,p_value,q_value,fdr_reject
4447,0.42750263,0.9586634,0.5311608,5.9635363,4.0355353,0.09038236,0.0745925407459254,1.0,False
6502,0.42612737,0.50452924,0.078401856,6.0052767,1.3465126,0.11991956,0.004999500049995001,0.6022927119052801,False
908,0.42609692,12.112586,11.686489,12.299362,11.473788,0.036292233,0.47195280471952805,1.0,False
5337,0.42237848,0.83801085,0.41563237,4.7428694,3.2981753,0.11074741,0.025397460253974602,1.0,False
13669,0.4219277,0.6647657,0.24283801,5.7510734,2.9147937,0.10464704,0.035896410358964105,1.0,False
597,0.4198385,0.67498136,0.25514287,4.3833804,2.2195296,0.13666472,0.005099490050994901,0.6054351086630468,False
11190,0.41911826,0.4888908,0.06977254,5.1565223,1.7105204,0.12998,0.006799320067993201,0.6876546913209913,False
7681,0.41874796,0.7409589,0.32221097,4.9871483,3.2529519,0.107784934,0.032896710328967106,1.0,False
2402,0.41815427,0.68867135,0.27051708,4.2208242,2.5987031,0.13063554,0.009999000099990002,0.7838450604700296,False
10377,0.41773188,0.7129021,0.29517025,5.703745,3.154965,0.101069435,0.038396160383961604,1.0,False
9929,0.41521877,0.5787542,0.16353542,3.7623167,1.9400935,0.15643877,0.0014998500149985001,0.3233360874438872,False
15880,0.4118534,0.6691335,0.25728008,3.3790367,2.547024,0.14521283,0.0036996300369963003,0.51807468825767,False
7232,0.4097637,0.9910069,0.5812432,6.046784,4.1748333,0.084580824,0.09619038096190381,1.0,False
10291,0.40217456,0.51747847,0.1153039,4.2809095,1.7560776,0.14312081,0.0028997100289971,0.4703846447038464,False
8370,0.40192574,1.2781785,0.8762527,7.345638,5.824005,0.06335546,0.2126787321267873,1.0,False
15303,0.40136543,0.47762567,0.07626025,4.4243994,1.9135572,0.1361843,0.0064993500649935,0.6817504584945232,False
14630,0.40125498,0.65954447,0.2582895,3.0363736,1.9376799,0.17140669,0.00039996000399960006,0.114963942202271,False
12257,0.40028203,0.69323397,0.29295194,7.5198035,3.4594219,0.07843718,0.11578842115788421,1.0,False
15965,0.39840537,1.303529,0.90512365,5.70338,4.2704854,0.08352972,0.10238976102389762,1.0,False
1552,0.397524,1.9438211,1.5462971,12.450989,13.369374,0.030376935,0.5494450554944506,1.0,False
3832,0.39678785,0.63301426,0.23622641,5.2876153,3.017851,0.102247894,0.036096390360963904,1.0,False
6386,0.39667922,0.47965196,0.08297272,4.754342,1.2027544,0.1391507,0.0027997200279972004,0.4703846447038464,False
8320,0.39291048,0.39291048,0.0,9.372471,0.0,0.07460723,0.3177682231776822,1.0,False
3423,0.391832,0.4218668,0.030034814,5.5770297,0.77335733,0.12251026,0.011498850114988501,0.8373207123732072,False
6641,0.39098597,5.2663627,4.8753767,9.365906,8.457122,0.044662416,0.3815618438156184,1.0,False
7590,0.38907912,0.4493265,0.060247354,5.7520933,1.1948063,0.11511774,0.007599240075992401,0.7281049672810497,False
4513,0.387564,0.6142868,0.22672279,3.4916077,1.9599284,0.15227686,0.0030996900309969004,0.474629172596759,False
3627,0.38207603,1.2416793,0.8596033,10.815601,8.825814,0.04022199,0.43345665433456654,1.0,False
3641,0.37390602,0.61191714,0.2380111,4.686993,2.256961,0.11582352,0.017298270172982702,1.0,False
7137,0.3701138,0.3701138,0.0,3.5238297,0.0,0.18692258,0.00029997000299970003,0.09273034960654877,False
11423,0.36760652,0.8264779,0.45887136,4.0159307,2.9690998,0.11021694,0.0273972602739726,1.0,False
14986,0.36334115,0.77399516,0.410654,6.1507893,3.4463928,0.08109912,0.1105889411058894,1.0,False
937,0.36297378,0.618574,0.25560024,4.295446,2.4221056,0.11571278,0.017598240175982403,1.0,False
