feature_id,delta,mean_safe,mean_innov,std_safe,std_innov,effect_size_d,p_value,q_value,fdr_reject
6496,-1.087697,4.187548,5.275245,7.763357,8.312025,-0.1340006,0.24707529247075294,1.0,False
6005,-1.0883288,4.5863214,5.67465,8.306322,8.955704,-0.124729425,0.27647235276472354,1.0,False
4834,-1.0884943,3.7430286,4.831523,7.110557,7.6981516,-0.1453236,0.2338766123387661,1.0,False
13622,-1.0890732,3.0928874,4.1819606,5.8748736,6.692758,-0.1699583,0.12158784121587841,1.0,False
15487,-1.0899807,1.6071562,2.6971369,4.249735,5.2196937,-0.22290805,0.06779322067793221,1.0,False
14868,-1.0904117,2.979229,4.0696406,5.65837,6.3790703,-0.17796218,0.11018898110188981,1.0,False
2051,-1.0904386,3.5959766,4.686415,6.830219,7.4658313,-0.15058169,0.18868113188681132,1.0,False
15749,-1.0910528,1.6087348,2.6997876,4.2539096,5.224827,-0.22290817,0.06779322067793221,1.0,False
1843,-1.0911489,3.6022377,4.6933866,6.842062,7.476903,-0.15044446,0.19058094190580943,1.0,False
14192,-1.0914588,3.44696,4.538419,6.546822,7.1465497,-0.1573886,0.18198180181981802,1.0,False
14246,-1.0916166,3.3350782,4.426695,6.3347116,6.9700255,-0.16181017,0.14808519148085192,1.0,False
1755,-1.0917964,3.1172767,4.209073,5.9232507,6.6837296,-0.17011355,0.1254874512548745,1.0,False
10050,-1.0921619,1.6103704,2.7025323,4.2582316,5.2301373,-0.22290823,0.06779322067793221,1.0,False
2299,-1.0928565,1.6759046,2.7687612,12.465095,17.967636,-0.06751226,0.5722427757224278,1.0,False
6788,-1.0950415,3.5863168,4.6813583,6.812361,7.4581623,-0.1514505,0.1795820417958204,1.0,False
969,-1.0952966,3.6277974,4.723094,6.8904505,7.5240827,-0.15003268,0.19208079192080793,1.0,False
2683,-1.0954506,3.6366327,4.7320833,6.907124,7.538309,-0.14974502,0.19168083191680832,1.0,False
5899,-1.095532,4.8394785,5.9350104,8.807819,9.455917,-0.1187456,0.30146985301469853,1.0,False
8164,-1.0957775,3.6362062,4.7319837,6.9064345,7.5383134,-0.14979447,0.1937806219378062,1.0,False
15628,-1.0958736,3.5151541,4.6110277,6.6805787,7.3495345,-0.15404616,0.1678832116788321,1.0,False
15712,-1.0964303,3.8112664,4.9076967,7.240858,7.81975,-0.14398944,0.23497650234976503,1.0,False
10856,-1.0967882,3.1872437,4.284032,6.0549536,6.90935,-0.16588052,0.1484851514848515,1.0,False
13075,-1.0970771,3.405647,4.502724,6.469117,7.0933976,-0.15961444,0.1608839116088391,1.0,False
2219,-1.0972323,3.6033974,4.7006297,6.8450017,7.489357,-0.15109187,0.18248175182481752,1.0,False
15606,-1.0972958,3.8385901,4.935886,7.2938066,7.865653,-0.14319469,0.23477652234776522,1.0,False
6138,-1.0984561,3.8004797,4.898936,7.2202816,7.8060346,-0.14456064,0.23347665233476653,1.0,False
7811,-1.0986841,3.285632,4.384316,6.2469397,6.8372583,-0.16573884,0.14538546145385461,1.0,False
11431,-1.0991535,3.3944664,4.49362,6.4479856,7.077871,-0.16032301,0.1596840315968403,1.0,False
2838,-1.0992708,3.5382872,4.637558,6.7239237,7.3912516,-0.15361185,0.16828317168283172,1.0,False
13298,-1.0994365,3.7150671,4.8145037,7.05611,7.669686,-0.14752084,0.23327667233276672,1.0,False
5570,-1.0994413,3.7309606,4.830402,7.086416,7.6950865,-0.14698765,0.23367663233676633,1.0,False
3557,-1.0995002,3.7857652,4.8852654,7.1917644,7.7837286,-0.1451648,0.23367663233676633,1.0,False
5796,-1.1000662,3.4992943,4.5993605,6.647481,7.2435975,-0.15641479,0.17938206179382063,1.0,False
8102,-1.1004047,3.6829834,4.783388,6.9950104,7.6199317,-0.14872058,0.20067993200679932,1.0,False
13799,-1.10056,3.1036322,4.204192,5.8963423,6.716726,-0.1711342,0.12148785121487851,1.0,False
8325,-1.1024523,2.7563424,3.8587947,5.2373576,6.5159225,-0.18123917,0.11708829117088292,1.0,False
7190,-1.1034293,0.5627746,1.6662039,3.618245,6.1615744,-0.20513496,0.0760923907609239,1.0,False
9285,-1.1035013,3.4975033,4.6010046,6.6451273,7.2538114,-0.15677182,0.17428257174282571,1.0,False
6238,-1.1042645,3.1749504,4.279215,6.030993,6.659981,-0.17150378,0.12108789121087891,1.0,False
15322,-1.1045866,3.6831193,4.787706,6.9955134,7.627154,-0.14918676,0.20037996200379962,1.0,False
5861,-1.1049116,3.6671445,4.772056,6.965117,7.602048,-0.14977476,0.1922807719228077,1.0,False
4892,-1.1051762,3.6896293,4.7948055,7.007679,7.6381726,-0.14903684,0.1967803219678032,1.0,False
13626,-1.106113,3.7827587,4.8888717,7.1851616,7.788486,-0.14602168,0.23497650234976503,1.0,False
4975,-1.1064391,2.8706691,3.9771082,5.4528584,6.9106507,-0.17234921,0.144985501449855,1.0,False
3163,-1.1065769,4.6921706,5.7987475,8.607218,8.955923,-0.12530725,0.27077292270772924,1.0,False
6480,-1.1068358,2.826778,3.9336138,5.36971,5.9958906,-0.19161367,0.09819018098190181,1.0,False
13396,-1.106946,3.6778145,4.7847605,6.985338,7.6222324,-0.14964122,0.1924807519248075,1.0,False
8914,-1.107094,3.6059878,4.713082,6.850445,7.5094485,-0.15213431,0.17448255174482552,1.0,False
340,-1.10759,2.9973323,4.1049223,5.6977944,6.418175,-0.1796181,0.10928907109289071,1.0,False
15946,-1.1078858,3.6497316,4.7576175,6.9325285,7.579534,-0.15070799,0.18758124187581243,1.0,False
4411,-1.1084911,0.11799463,1.2264857,1.2871671,4.5000877,-0.30169594,0.008399160083991601,1.0,False
7745,-1.108623,3.8376093,4.9462323,7.290468,7.8808317,-0.1445074,0.23537646235376464,1.0,False
12232,-1.1107109,3.2161853,4.326896,6.108446,6.9185133,-0.16738059,0.14528547145285473,1.0,False
14707,-1.1108007,3.3160915,4.4268923,6.2984643,7.0012164,-0.16445288,0.1384861513848615,1.0,False
1938,-1.1117182,3.486092,4.5978103,6.6219687,7.2434816,-0.15827003,0.1725827417258274,1.0,False
5454,-1.1118906,3.8072069,4.9190974,7.231686,7.836718,-0.14586763,0.23537646235376464,1.0,False
1405,-1.1118987,3.3126419,4.4245405,6.29193,7.0209455,-0.16435207,0.15058494150584942,1.0,False
263,-1.1125371,3.294078,4.4066153,6.2565684,6.8601723,-0.16736531,0.13838616138386162,1.0,False
15700,-1.112822,4.1248565,5.2376785,7.655304,8.346258,-0.13734806,0.2318768123187681,1.0,False
13388,-1.1141374,3.472749,4.5868864,6.5958223,7.222654,-0.15912709,0.17528247175282471,1.0,False
5851,-1.114149,1.5299755,2.6441245,4.045647,5.0511446,-0.23650189,0.044495550444955505,1.0,False
